2016-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,5.849020481109619,6.216192722320557,2.5716700553894043,2.889799118041992,2.1188175678253174,26.828378677368164,3.1516356468200684,0.9910633563995361,0,0,0.5277503728866577,0,0.34783199429512024,0,0,0,1.279172420501709,0,0,0.7535393238067627,0,2.2656893730163574,0.39228391647338867,1.5567166805267334,3.1356401443481445,19.72926139831543,0,0,3.5267186164855957,0,26.626745223999023,9.9918851852417,0,20.428699493408203,4.251784801483154,2.9729561805725098,5.748193264007568,4.372082233428955,0.27982625365257263,0,0,0,2.26202392578125,0,0,0,0.18658733367919922,27.271053314208984,1.5625879764556885,3.882486581802368,31.640222549438477,0,1.4865615367889404,0,5.1099114418029785,1.7022533416748047,0,0,10.958114624023438,3.0650510787963867,0,5.812471389770508,5.9626312255859375,0,0,4.083256721496582,0,6.1296467781066895,6.071155071258545,4.634444713592529,0,1.9942364692687988,2.4626264572143555,31.640222549438477,2.5522916316986084,0.5357276797294617,0,6.414815902709961,2.0208139419555664,0,2.456017017364502,0,34.91891098022461,2.305816411972046,5.777935981750488,0.3403432369232178,0,0.2453981637954712,1.385868787765503,0
2016-10-03,9.97520923614502,9.910635948181152,2.5716700553894043,3.5073654651641846,2.1188175678253174,26.828378677368164,5.240260124206543,1.3681633472442627,0,0,0.5277503728866577,0,0.34783199429512024,0.807348370552063,0,0.863497793674469,1.279172420501709,0,0,0.7535393238067627,0,11.56422233581543,0.8036264181137085,1.5567166805267334,3.1356401443481445,48.749168395996094,0,0,5.641734600067139,0,26.894542694091797,12.651165962219238,0,25.997682571411133,4.251784801483154,2.9729561805725098,5.748193264007568,6.236844062805176,0.27982625365257263,0,0,0,2.26202392578125,0,0,0,0.18658733367919922,36.753074645996094,1.5625879764556885,3.882486581802368,32.52011489868164,0,1.4865615367889404,0,8.044696807861328,1.7022533416748047,0,0.5987574458122253,11.504633903503418,3.0650510787963867,0,5.812471389770508,5.9626312255859375,0,0,4.083256721496582,0,8.79664134979248,6.071155071258545,4.634444713592529,0,1.9942364692687988,2.4626264572143555,32.52011489868164,3.3338122367858887,0.5357276797294617,0,6.414815902709961,2.0208139419555664,0,2.456017017364502,0,35.99008560180664,3.3470609188079834,9.401331901550293,0.3403432369232178,0,0.2453981637954712,3.3244469165802,4.766948223114014
2016-10-04,13.576744079589844,13.069494247436523,4.128333568572998,5.857382774353027,2.1188175678253174,31.26061248779297,5.240260124206543,1.3681633472442627,0,0,0.5277503728866577,0,0.34783199429512024,0.807348370552063,0,3.2463057041168213,1.279172420501709,9.364004135131836,0,0.7535393238067627,0,31.67049789428711,0.8036264181137085,1.5567166805267334,3.1356401443481445,49.809410095214844,0,0,10.418275833129883,0,27.932924270629883,12.651165962219238,0,25.997682571411133,4.251784801483154,2.9729561805725098,5.748193264007568,6.236844062805176,0.27982625365257263,0,0,0,4.152946949005127,0,0,0,0.18658733367919922,37.08645248413086,1.5625879764556885,3.882486581802368,34.438385009765625,0,1.4865615367889404,0,8.044696807861328,1.7022533416748047,0,2.3803999423980713,12.326086044311523,4.289248466491699,2.1952896118164062,5.812471389770508,9.236258506774902,0,0,7.018044471740723,0,14.824699401855469,6.071155071258545,4.634444713592529,0,1.9942364692687988,2.4626264572143555,34.438385009765625,3.3338122367858887,0.5357276797294617,0,10.562864303588867,4.597783088684082,0,2.456017017364502,0,35.99008560180664,3.3470609188079834,15.31462287902832,0.3403432369232178,11.26536750793457,0.2453981637954712,3.3244469165802,18.28835678100586
2016-10-05,14.172809600830078,13.069494247436523,4.128333568572998,7.624764919281006,2.1188175678253174,33.38761901855469,0,3.467689037322998,0,0,0.5277503728866577,0,0.34783199429512024,3.5816025733947754,3.9367096424102783,3.2463057041168213,1.279172420501709,9.364004135131836,1.9764281511306763,0.7535393238067627,0,39.375328063964844,3.9827427864074707,1.7976065874099731,3.436006546020508,53.893463134765625,0,11.198549270629883,12.276823043823242,0,28.195446014404297,13.312032699584961,0,29.355016708374023,4.577715873718262,2.9729561805725098,5.748193264007568,6.236844062805176,0.27982625365257263,0,0,0.5578765273094177,4.658224105834961,0,0,2.781848669052124,0.18658733367919922,41.178810119628906,1.5625879764556885,3.882486581802368,34.438385009765625,0,5.098567008972168,0,10.339580535888672,2.4595510959625244,0,2.3803999423980713,14.010464668273926,4.289248466491699,2.1952896118164062,6.870882034301758,9.236258506774902,0,0,7.82689094543457,0,17.595531463623047,6.071155071258545,4.634444713592529,0,1.9942364692687988,2.4626264572143555,34.438385009765625,6.241349220275879,0.5357276797294617,0,10.562864303588867,4.597783088684082,1.3115648031234741,2.948915481567383,0,35.99008560180664,0,18.873441696166992,0.3403432369232178,11.26536750793457,2.7444534301757812,3.3244469165802,22.6810302734375
2016-10-06,5.34913444519043,0,4.128333568572998,7.624764919281006,0,0,0,3.467689037322998,0,0,0.5277503728866577,0,0.34783199429512024,0,3.9367096424102783,3.2463057041168213,1.279172420501709,0,0,0.7535393238067627,0,29.061038970947266,0,0,0,38.48971939086914,0,11.198549270629883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18658733367919922,0,1.5625879764556885,0,0,0,0,0,0,0,0,0,0,4.289248466491699,0,2.8303356170654297,4.490164756774902,0,0,9.382984161376953,0,17.940670013427734,0,0,0,0,0,0,6.241349220275879,0.5357276797294617,0,0,0,0,0,0,0,0,0,0.3403432369232178,0,2.7444534301757812,0,0
2016-10-07,7.133415222167969,1.6205542087554932,0,3.759701728820801,0,0,0,0,0,0,0,0,0.34783199429512024,0,0,1.0295088291168213,0,0,0,0,0,0,0,0,0,47.83867645263672,0,11.198549270629883,0.9081091284751892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18658733367919922,0,1.5625879764556885,0,0,0,0,0,0,0,0,0,0,4.433177471160889,0,0,0,0,0,9.382984161376953,0,19.26709747314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-08,7.8016581535339355,2.214341163635254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.83867645263672,0,11.198549270629883,0.517568826675415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3546040058135986,0,0,0,0,0,0,0,0,0,0,5.555323600769043,0,0,0,0,0,9.646408081054688,0,20.09741973876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.464714050292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.402793884277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5914995074272156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5914995074272156,0,0,0,1.2076084613800049,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.318666934967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9148527383804321,0,0,0,0,0,0,0,0,0,0,0.2572545111179352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-15,0,0,0,0,0,0,0,6.91703462600708,0,0,0,0,1.5789356231689453,0,0,0,0,0,0,3.8201327323913574,0,0,0,0,0,0,0,13.242453575134277,0,0,0,0,14.800026893615723,18.31902503967285,0,0,0,0,0,0,0,0,0,0,0,0,0,29.891605377197266,6.297746181488037,0,1.684077262878418,8.232272148132324,0,0,0,0,4.521477699279785,0,0,6.295411586761475,0,0,0,0,0,7.631222248077393,16.672189712524414,0,0,23.20311737060547,0,0,1.626607894897461,1.684077262878418,13.460256576538086,0,0,0,0,0,0,0,0,0,0,0,0,5.464062690734863,0,0
2016-10-16,0,0,0,0,0,2.542726516723633,0,6.91703462600708,0,0,0,0,2.504580497741699,0,0,0,0,0,0,3.8201327323913574,0,0,0,1.2197822332382202,3.1607306003570557,0,1.2308721542358398,13.242453575134277,0,0,2.579827308654785,2.773221492767334,14.800026893615723,18.31902503967285,0,0,0,0.7605615854263306,0.8526477217674255,0,0,0,0.20538204908370972,0,0,0,0.9059715867042542,29.891605377197266,6.297746181488037,0,6.971273899078369,8.232272148132324,0,1.6858172416687012,1.81717050075531,0,4.832995891571045,0,0.6670628190040588,6.295411586761475,0,0,0,0.8844515085220337,0,8.336231231689453,18.09313201904297,0,0,23.20311737060547,0,15.972118377685547,24.624364852905273,6.971273899078369,13.460256576538086,0.2775123417377472,0,0.5139790177345276,0,0,0.8836951851844788,0,1.1407945156097412,0.38048362731933594,0,0,0.33120661973953247,5.464062690734863,0.20920830965042114,0
2016-10-17,0,0,0,0,0.20089390873908997,2.7899601459503174,0,6.91703462600708,0,0,0,0,2.504580497741699,0,0,0,0,0,0,3.8201327323913574,0,0,0,1.2197822332382202,3.1607306003570557,0,1.2308721542358398,13.242453575134277,0,0,2.579827308654785,2.773221492767334,14.800026893615723,18.698781967163086,0,0.477716326713562,0,0.7605615854263306,0,0,0,0,0.20538204908370972,0,1.2000958919525146,0,0.9059715867042542,30.292095184326172,6.297746181488037,2.1635749340057373,6.971273899078369,8.232272148132324,0,0.6689763069152832,1.81717050075531,0,4.832995891571045,0,0,6.295411586761475,0,0.33780527114868164,0,0.8844515085220337,0,8.336231231689453,18.09313201904297,0,0,24.119583129882812,0,0.4136466979980469,14.671667098999023,6.971273899078369,13.460256576538086,0.2775123417377472,0,0.5139790177345276,0,0,0.8836951851844788,0.924690842628479,1.1407945156097412,0,0,0,0.33120661973953247,5.464062690734863,0.20920830965042114,0
2016-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.348916053771973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6511116027832031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.222755432128906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-19,1.0175062417984009,0.6967400908470154,0,0,2.7826287746429443,9.849957466125488,1.6197758913040161,2.5490071773529053,0,0,0,0,0,1.1683804988861084,0,0,0,0,0,0,0,0,0,1.0032267570495605,6.41283655166626,0,3.9997811317443848,2.8295657634735107,0,0,4.260157585144043,17.819114685058594,3.3821449279785156,17.495609283447266,0,5.938299655914307,9.14387321472168,7.551858901977539,1.9815692901611328,0,0,0,0,0,0,0,0,29.266937255859375,0,9.877908706665039,11.254804611206055,0.33793726563453674,4.663858413696289,10.897096633911133,1.5193140506744385,12.517351150512695,0,0,6.448753833770752,0,0,0.4533744156360626,0,4.2761030197143555,0,0,6.594461441040039,0.8174039125442505,5.576534748077393,37.808494567871094,0,12.193185806274414,16.79128074645996,11.254804611206055,3.7551214694976807,0,0,11.278969764709473,0,1.7571407556533813,1.484080195426941,0,0,3.0914695262908936,0,0,0,2.891421318054199,27.861772537231445,0
2016-10-20,1.0175062417984009,0.6967400908470154,0.6022767424583435,0,2.7826287746429443,9.849957466125488,3.122694969177246,2.5490071773529053,0,0,0,0,0.7126799821853638,1.1683804988861084,0,2.875577449798584,0,0,0,0,0,0,0,1.0032267570495605,6.41283655166626,0,3.9997811317443848,2.8295657634735107,0,0,4.260157585144043,17.819114685058594,3.3821449279785156,22.529008865356445,0,15.012886047363281,10.980306625366211,13.896892547607422,1.9815692901611328,0,0,0,0,0,0,0,0.8087444305419922,35.360572814941406,0,9.877908706665039,11.544462203979492,0.33793726563453674,4.663858413696289,10.897096633911133,1.5193140506744385,12.517351150512695,0,1.1104460954666138,9.483966827392578,0.902030885219574,0,0.4533744156360626,0,4.2761030197143555,0,0,6.594461441040039,0.8174039125442505,5.576534748077393,48.629478454589844,0,12.193185806274414,16.79128074645996,11.544462203979492,3.7551214694976807,0.4281292259693146,0,11.278969764709473,0,1.7571407556533813,1.484080195426941,0,0,7.403619766235352,0,0,0,2.891421318054199,29.266319274902344,0
2016-10-21,2.391054630279541,1.9120583534240723,0,2.485250234603882,8.09471321105957,21.58908462524414,7.092860221862793,8.73026180267334,0.3495205044746399,0,0,2.8540284633636475,8.04581356048584,3.411625385284424,1.3599237203598022,6.040315628051758,0,0,0,6.262186050415039,3.18395733833313,0,0.9467551708221436,3.42545747756958,11.61227798461914,19.98464584350586,5.129475116729736,5.074501037597656,2.642584800720215,2.6530606746673584,13.556366920471191,25.782337188720703,11.705669403076172,36.71651840209961,4.439964294433594,22.226102828979492,15.155709266662598,23.750547409057617,8.000171661376953,0,0,0,0,3.167156219482422,3.7335972785949707,2.4207146167755127,2.1197805404663086,56.8057861328125,4.26849889755249,18.701955795288086,19.48531723022461,5.241495609283447,8.197591781616211,12.21986198425293,7.605918884277344,17.906044006347656,0,0.31122326850891113,16.282825469970703,5.183811187744141,0,6.159311771392822,1.0022283792495728,5.960056781768799,0,5.632004737854004,9.040327072143555,5.083903789520264,7.7278313636779785,57.860107421875,6.160476207733154,15.094503402709961,20.317365646362305,19.48531723022461,11.17820930480957,0,0,19.49854850769043,2.726163387298584,4.357931137084961,6.243405342102051,3.0681333541870117,0.7271813154220581,12.406697273254395,4.620702266693115,0,0,6.362191677093506,32.268592834472656,0
